account_id,campaign_name,adset_name,ad_name,ad_id,date,spends,impressions,video_view,post,comment,post_reaction,landing_page_view,link_click,page_engagement,post_engagement,offsite_conversion.fb_pixel_lead,leadgen.other,created_at,updated_at
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-06-12,150,1366,,,,,,23,23,23,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-06-12,879,11861,,,,2,,183,185,185,,4,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-06-12,76,1414,,,,1,,21,22,22,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-06-12,82,856,,,,,,11,11,11,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-06-12,206,1659,,,,1,,22,23,23,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-06-12,174,2253,,,,1,,35,36,36,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-06-13,157,2030,,,,,,29,29,29,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-06-13,510,10510,,,,6,,121,126,126,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-06-13,84,1548,,,,5,,20,25,25,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-06-13,133,1654,,,,,,15,15,15,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-06-13,465,4982,,,,2,,66,68,68,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-06-13,152,1728,,,,1,,23,24,24,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-06-14,231,2725,,,,,,22,22,22,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-06-14,456,10008,,,,2,,102,104,104,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-06-14,59,985,,,,,,8,8,8,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-06-14,151,2105,,,,2,,21,23,23,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-06-14,486,4113,,,,3,,61,64,64,,4,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-06-14,125,1415,,,,1,,20,21,21,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-06-15,272,3362,,,,4,,51,55,55,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-06-15,356,9599,,,,4,,75,78,78,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-06-15,104,1808,,,,2,,33,34,34,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-06-15,231,3625,,,,1,,45,46,46,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-06-15,330,3633,,,,4,,39,43,43,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-06-15,172,2302,,,1,1,,34,36,36,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-06-16,369,4363,,,,1,,61,62,62,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-06-16,266,5798,,,,2,,57,59,59,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-06-16,86,1402,,,,1,,27,28,28,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-06-16,173,3003,,,,1,,39,40,40,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-06-16,316,3363,,,,1,,34,35,35,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-06-16,218,2493,,,,,,44,44,44,,3,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-06-17,272,2962,,,,,,46,46,46,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-06-17,117,2442,,,,1,,25,26,26,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-06-17,304,4111,,,,2,,64,66,66,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-06-17,154,2185,,,,1,,19,20,20,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-06-17,321,2996,,,,1,,39,40,40,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-06-17,212,2592,,,,,,31,31,31,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-06-18,508,4859,,,,2,,77,79,79,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-06-18,108,2620,,,,,,30,30,30,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-06-18,149,2097,,,,3,,26,29,29,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-06-18,155,1484,,,,,,24,24,24,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-06-18,444,4069,,,,1,,81,82,82,,3,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-06-18,167,1873,,,,,,30,30,30,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-06-19,184,1889,,,,1,,31,32,32,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-06-19,45,1158,,,,1,,14,15,15,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-06-19,16,313,,,,,,1,1,1,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-06-19,60,680,,,,,,8,8,8,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-06-19,150,1473,,,,2,,33,34,34,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-06-19,37,496,,,,,,5,5,5,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-07-01,597,7359,,,,4,,97,101,101,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-07-01,190,5013,,,,2,,63,64,64,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-07-01,150,2128,,,,,,32,32,32,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-07-01,128,2034,,,,1,,28,29,29,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-07-01,543,7432,,,,3,,86,89,89,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-07-01,266,2282,,,,1,,35,36,36,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-07-02,585,8564,,,,4,,133,136,136,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-07-02,130,3253,,,,,,40,40,40,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-07-02,68,1241,,,,1,,11,12,12,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-07-02,83,1963,,,,,,27,27,27,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-07-02,555,7665,,,,3,,96,99,99,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-07-02,146,1166,,,,,,15,15,15,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-07-03,537,7464,,,,3,,122,125,125,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-07-03,129,3077,,,,3,,44,47,47,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-07-03,105,1157,,,,1,,10,11,11,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-07-03,79,1750,,,,,,22,22,22,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-07-03,503,6528,,,,2,,101,103,103,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-07-03,197,1100,,,,1,,13,14,14,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-07-04,618,9202,,,,2,,126,128,128,,3,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-07-04,90,2622,,,,,,26,26,26,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-07-04,63,991,,,,2,,11,13,13,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-07-04,91,1276,,,,,,13,13,13,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-07-04,305,4996,,,,1,,48,49,49,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-07-04,396,1597,,,,3,,17,20,20,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-07-05,652,10439,,,,3,,127,130,130,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-07-05,59,1982,,,,,,17,17,17,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-07-05,48,694,,,,,,10,10,10,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-07-05,82,1230,,,,,,14,14,14,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-07-05,328,5142,,,,1,,57,58,58,,3,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-07-05,337,1618,,,,2,,17,19,19,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-07-06,598,7313,,,,4,,99,103,103,,3,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-07-06,48,1523,,,,,,15,15,15,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-07-06,109,1172,,,,,,21,21,21,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-07-06,90,1190,,,,1,,14,14,14,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-07-06,248,3493,,,,,,38,38,38,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-07-06,414,1733,,,,1,,17,18,18,,4,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-07-07,493,6770,,,,3,,75,78,78,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-07-07,56,1608,,,,1,,17,18,18,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-07-07,174,1437,,,,,,15,15,15,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-07-07,54,913,,,,1,,5,6,6,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-07-07,182,2838,,,,,,27,27,27,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-07-07,480,2151,,,,,,29,29,29,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-07-08,432,4806,,,,3,,74,76,76,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-07-08,91,2476,,,,,,25,25,25,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-07-08,164,1213,,,,1,,23,24,24,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-07-08,73,1105,,,,,,16,16,16,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-07-08,113,1572,,,,,,18,18,18,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-07-08,494,2180,,,,2,,29,30,30,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-07-09,444,5163,,,,1,,78,79,79,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-07-09,127,2238,,,,,,18,18,18,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-07-09,211,1756,,,,1,,23,24,24,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-07-09,179,1788,,,,,,33,33,33,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-07-09,217,2429,,,,4,,31,35,35,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-07-09,386,1884,,,,,,18,18,18,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-07-10,380,4381,,,,3,,45,48,48,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-07-10,55,1267,,,,,,15,15,15,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-07-10,330,1563,,,,,,14,14,14,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-07-10,180,1780,,,,1,,23,24,24,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-07-10,283,3137,,,,2,,55,56,56,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-07-10,321,2001,,,,2,,34,35,35,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-07-11,177,2018,,,,,,20,20,20,,3,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-07-11,80,1287,,,,,,16,16,16,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-07-11,518,1884,,,,,,32,32,32,,4,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 2,23854279246540673,2023-07-11,119,1536,,,,,,17,17,17,,1,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy,23854279246550673,2023-07-11,123,1683,,,,1,,20,20,20,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Price revision 15days – Copy 3,23854279246560673,2023-07-11,514,2394,,,,,,38,38,38,,2,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days,23854278813130673,2023-07-12,168,1714,,,,,,19,19,19,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy,23854279013620673,2023-07-12,37,1030,,,1,,,9,9,9,,,,
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Price revision 15days – Copy 2,23854279035290673,2023-07-12,569,2241,,,,,,24,24,24,,,,
